Number,Code,Name,Type number,AttrAIRPORT_AM,AttrAIRPORT_LT,AttrAIRPORT_PM,CALIFACTOREXTWORKPLACES,CarAccessTime,CarParkCostPerHour,COMMNO,COMMNO_NEW,DUBAIRES_EXTERNAL2021ADJUSTMENT,ESCORT,EXTMODEL_LAB1,EXTMODEL_LAB2,FACTORWORKPLACESOCCUPIEDBYEXTERNALS,INTERNALWALKTIME_PR,MALL,Old_Zone_No,ORIGINTRAFFICCORRECTION,ORIGINTRAFFICCORRECTION_LT,ORIGINTRAFFICCORRECTION_PM,OTHERS,Parking_rates_2020,Parking_rates_2030,PR Site,SECTOR,SHAREWORKPLACESAM,SHAREWORKPLACETYP1,SHOPPING,TS_Number_Name,VirtualInternDirectDistance,VISITING,WORKPLACES,ZoneParkType,AREA_HECT,TAZXCRD,TAZYCRD
26201400,,Al_Mezhar_(10)_I_split,0,0,0,0,0.32,4.01,0,0,262,1,0,0,0,0.26,,0,,1,1,,0,0,0,,2,0.36,0.45,0,,143.76,0,351.42,NonCBD,0.827,55,25
26201500,,Al_Mezhar_(10)_I_split,0,0,0,0,0.32,4.01,0,0,262,1,0,0,0,0.26,,0,,1,1,,0,0,0,,2,0.37,0.45,0,,154.1,0,223.85,NonCBD,0.95,55,25
26201600,,Al_Mezhar_(10)_I_split,0,0,0,0,0.32,4.01,0,0,262,1,0,0,0,0.26,,0,,1,1,,0,0,0,,2,0.36,0.45,0,,97.15,0,72.21,NonCBD,0.378,55,25
26201700,,Al_Mezhar_(10)_I_split,0,0,0,0,0.32,4.01,0,0,262,1,0,0,0,0.26,,0,,1,1,,0,0,0,,2,0.41,0.49,1,,186,0,26.48,NonCBD,1.384,55,25
26300100,Ultimate_Base_Original,Al_Mezhar_(14)_II,1,0,0,0,0.6,4.01,0,263,263,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,324.59,0,32.49,NonCBD,4.214,55,25
26300200,Ultimate_Base_Original,Al_Mezhar_(15)_II,1,0,0,0,0.6,4.01,0,263,263,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.38,0.46,1,,323.04,0,64.99,NonCBD,4.174,55,25
26300300,Ultimate_Base_Original,Al_Mezhar_(16)_II,1,0,0,0,0.6,4.01,0,263,263,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.38,0.51,4,,354.66,0,61.38,NonCBD,5.031,55,25
26300400,Ultimate_Base_Original,Al_Mezhar_(17)_II,1,0,0,0,0.6,4.01,0,263,263,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.37,0.5,4,,329.15,0,50.55,NonCBD,4.334,55,25
26300500,Ultimate_Base_Original,Al_Mezhar_(18)_II,1,0,0,0,0.6,4.01,0,263,263,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.47,1,,321.79,0,21.66,NonCBD,4.142,55,25
26300600,Ultimate_Base_Original,Al_Mezhar_(19)_II,1,0,0,0,0.6,4.01,0,263,263,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.46,1,,337.17,0,51.75,NonCBD,4.547,55,25
26300700,Ultimate_Base_Original,Al_Mezhar_(20)_II,1,0,0,0,0.6,4.01,0,263,263,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.41,0.51,2,,349.69,0,14.44,NonCBD,4.891,55,25
26300800,Ultimate_Base_Original,Al_Mezhar_(21)_II,1,0,0,0,0.6,4.01,0,263,263,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.37,0.5,3,,392.41,0,40.92,NonCBD,6.16,55,25
26400100,Ultimate_Base_Original,Muhaisanah_(08)_II,1,0,0,0,0.6,4.01,0,264,264,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.49,0.48,24,,173.84,0,302.08,NonCBD,1.209,55,25
26400200,Ultimate_Base_Original,Muhaisanah_(09)_II,1,0,0,0,0.6,4.01,0,264,264,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.39,0.57,140,,266.3,0,309.3,NonCBD,2.837,55,25
26400300,Ultimate_Base_Original,Muhaisanah_(10)_II,1,0,0,0,0.6,4.01,0,264,264,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.41,0.54,88,,353.47,0,460.94,NonCBD,4.998,55,25
26400400,Ultimate_Base_Original,Muhaisanah_(17)_II_Cemetary,1,0,0,0,0.6,4.01,0,264,264,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.51,0.74,1,,475.11,0,26.48,NonCBD,9.029,55,25
26400500,Ultimate_Base_Original,Muhaisanah_(11)_II,1,0,0,0,0.6,4.01,0,264,264,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.42,0.57,243,,413.93,0,935.12,NonCBD,6.854,55,25
26400600,Ultimate_Base_Original,Muhaisanah_(12)_II,1,0,0,0,0.6,4.01,0,264,264,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.4,0.59,166,,348.23,0,677.57,NonCBD,4.851,55,25
26400700,Ultimate_Base_Original,Muhaisanah_(13)_II,1,0,0,0,0.6,4.01,0,264,264,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.41,0.63,109,,443.48,0,723.3,NonCBD,7.867,55,25
26400800,Ultimate_Base_Original,Muhaisanah_(14)_II,1,0,0,0,0.6,4.01,0,264,264,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.42,0.53,27,,466.28,0,330.96,NonCBD,8.697,55,25
26400900,Ultimate_Base_Original,Muhaisanah_(15)_II,1,0,0,0,0.6,4.01,0,264,264,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.52,0.81,0,,166.27,0,336.98,NonCBD,1.106,55,25
26401000,Ultimate_Base_Original,Muhaisanah_(16)_II,1,0,0,0,0.6,4.01,0,264,264,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.47,0.58,5,,456.5,0,547.59,NonCBD,8.336,55,25
26500100,Ultimate_Base_Original,Oud_Al_Muteena_(02)_I,1,0,0,0,0.6,4.01,0,265,265,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0,0,0,,462.87,0,0,NonCBD,8.57,55,25
26500200,Ultimate_Base_Original,Oud_Al_Muteena_(03)_I,1,0,0,0,0.6,4.01,0,265,265,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,368.86,0,1278.11,NonCBD,5.442,55,25
26500300,Ultimate_Base_Original,Oud_Al_Muteena_(04)_I,1,0,0,0,0.6,4.01,0,265,265,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.42,0.6,48,,313.44,0,262.36,NonCBD,3.93,55,25
26500400,Ultimate_Base_Original,Oud_Al_Muteena_(05)_I,1,0,0,0,0.6,4.01,0,265,265,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.43,0.5,3,,364.11,0,16.85,NonCBD,5.303,55,25
26500500,Ultimate_Base_Original,Oud_Al_Muteena_(06)_I,1,0,0,0,0.6,4.01,0,265,265,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,348.57,0,3.61,NonCBD,4.86,55,25
26500600,Ultimate_Base_Original,Oud_Al_Muteena_(07)_I,1,0,0,0,0.6,4.01,0,265,265,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,163.2,0,98.69,NonCBD,1.065,55,25
26500700,Ultimate_Base_Original,Oud_Al_Muteena_(08)_I,1,0,0,0,0.6,4.01,0,265,265,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,332.93,0,22.87,NonCBD,4.434,55,25
26600100,Ultimate_Base_Original,Oud_Al_Muteena_(09)_II_Sharjah_Border,1,0,0,0,0.6,4.01,0,266,266,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,250.09,0,33,NonCBD,2.502,55,25
26600200,Ultimate_Base_Original,Oud_Al_Muteena_(10)_II,1,0,0,0,0.6,4.01,0,266,266,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,320.37,0,90.26,NonCBD,4.105,55,25
26600300,Ultimate_Base_Original,Oud_Al_Muteena_(11)_II,1,0,0,0,0.6,4.01,0,266,266,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.37,0.46,1,,371.47,0,132.38,NonCBD,5.52,55,25
26600400,Ultimate_Base_Original,Oud_Al_Muteena_(12)_II,1,0,0,0,0.6,4.01,0,266,266,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0,0,0,,167.84,0,0,NonCBD,1.127,55,25
26600500,Ultimate_Base_Original,Oud_Al_Muteena_(13)_II,1,0,0,0,0.6,4.01,0,266,266,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,192.21,0,34.9,NonCBD,1.478,55,25
26600600,Ultimate_Base_Original,Oud_Al_Muteena_(14)_II,1,0,0,0,0.6,4.01,0,266,266,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.46,1,,288.81,0,48.14,NonCBD,3.336,55,25
26600700,Ultimate_Base_Original,Oud_Al_Muteena_(15)_II,1,0,0,0,0.6,4.01,0,266,266,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.38,0.47,4,,347.39,0,168.49,NonCBD,4.827,55,25
26700100,Ultimate_Base_Original,Muhaisanah_(30)_V_Sharjah_Border,1,0,0,0,0.6,4.01,0,267,267,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.41,0.45,0,,700.26,0,31.29,NonCBD,19.615,55,25
26800100,Ultimate_Base_Original,Oud_Al_Muteena_(01)_I_Sharjah_Border,1,0,0,0,0.6,4.01,0,268,268,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.43,0.54,2,,585.19,0,4.81,NonCBD,13.698,55,25
27100100,Ultimate_Base_Original,Al_Khawaneej_(15)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.47,0.62,0,,763.49,0,534.35,NonCBD,23.317,55,25
27100200,Ultimate_Base_Original,Al_Khawaneej_(16)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.37,0.45,0,,429.62,0,45.73,NonCBD,7.383,55,25
27100300,Ultimate_Base_Original,Al_Khawaneej_(17)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,507.64,0,69.8,NonCBD,10.308,55,25
27100400,Ultimate_Base_Original,Al_Khawaneej_(18)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.4,0.54,0,,516.98,0,92.67,NonCBD,10.691,55,25
27100500,Ultimate_Base_Original,Al_Khawaneej_(19)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.37,0.46,0,,573.91,0,197.37,NonCBD,13.175,55,25
27100600,Ultimate_Base_Original,Al_Khawaneej_(20)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,515.21,0,55.36,NonCBD,10.618,55,25
27100700,Ultimate_Base_Original,Al_Khawaneej_(21)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.4,0.53,0,,354.66,0,93.87,NonCBD,5.031,55,25
27100800,Ultimate_Base_Original,Al_Khawaneej_(22)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.38,0.49,7,,487.02,0,74.62,NonCBD,9.487,56,25
27100900,Ultimate_Base_Original,Al_Khawaneej_(23)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.44,0.52,0,,522.96,0,203.39,NonCBD,10.939,56,25
27101000,Ultimate_Base_Original,Al_Khawaneej_(24)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.4,0.54,0,,708.04,0,114.33,NonCBD,20.053,55,25
27101100,Ultimate_Base_Original,Al_Khawaneej_(25)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.44,0.61,0,,602.33,0,176.91,NonCBD,14.512,55,25
27101200,Ultimate_Base_Original,Al_Khawaneej_(26)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0,0,0,,534.52,0,0,NonCBD,11.428,55,25
27101300,Ultimate_Base_Original,Al_Khawaneej_(27)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.47,0.68,0,,433.11,0,44.53,NonCBD,7.503,56,25
27101400,Ultimate_Base_Original,Al_Khawaneej_(28)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.42,0.58,0,,443.88,0,64.99,NonCBD,7.881,56,25
27101500,Ultimate_Base_Original,Al_Khawaneej_(29)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.47,0.7,0,,401.38,0,117.94,NonCBD,6.444,56,25
27101600,Ultimate_Base_Original,Al_Khawaneej_(30)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.44,0.62,0,,397.35,0,74.62,NonCBD,6.315,56,25
27101700,Ultimate_Base_Original,Al_Khawaneej_(31)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.41,0.55,0,,549.16,0,91.47,NonCBD,12.063,55,25
27101800,Ultimate_Base_Original,Al_Khawaneej_(32)_Agricultural_Area,1,0,0,0,0,4.01,0,271,271,1,0,0,0,0.26,0,0,,0,1,1,0,0,0,0,2,0,0,0,,543.44,0,0,NonCBD,11.813,55,25
27101900,Ultimate_Base_Original,Al_Khawaneej_(33)_Agricultural_Area,1,0,0,0,0,4.01,0,271,271,1,0,0,0,0.26,0,0,,0,1,1,0,0,0,0,2,0,0,0,,657.49,0,0,NonCBD,17.292,56,25
27102000,Ultimate_Base_Original,Al_Khawaneej_(34)_Agricultural_Area,1,0,0,0,0.32,4.01,0,271,271,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.38,0.49,0,,728.56,0,21.66,NonCBD,21.232,56,25
28100100,Ultimate_Base_Original,Al_Khawaneej_(03)_Agricultural_Area,1,0,0,0,0.6,4.01,0,281,281,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.37,0.46,3,,648.34,0,192.56,NonCBD,16.814,55,25
28100200,Ultimate_Base_Original,Al_Khawaneej_(04)_Agricultural_Area,1,0,0,0,0.6,4.01,0,281,281,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,456.83,0,55.36,NonCBD,8.348,55,25
28100300,Ultimate_Base_Original,Al_Khawaneej_(05)_Agricultural_Area,1,0,0,0,0.6,4.01,0,281,281,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.37,0.47,5,,309.8,0,116.74,NonCBD,3.839,55,25
28100400,Ultimate_Base_Original,Al_Khawaneej_(06)_Agricultural_Area,1,0,0,0,0.6,4.01,0,281,281,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.38,0.46,2,,436.04,0,97.48,NonCBD,7.605,55,25
28100500,Ultimate_Base_Original,Al_Khawaneej_(07)_Agricultural_Area,1,0,0,0,0.6,4.01,0,281,281,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.38,0.47,3,,623.7,0,77.02,NonCBD,15.56,55,25
28100600,Ultimate_Base_Original,Al_Khawaneej_(08)_Agricultural_Area,1,0,0,0,0.6,4.01,0,281,281,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.38,0.46,1,,513.28,0,77.02,NonCBD,10.538,56,25
28100700,Ultimate_Base_Original,Al_Khawaneej_(09)_Agricultural_Area,1,0,0,0,0.6,4.01,0,281,281,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.37,0.47,3,,481.17,0,123.96,NonCBD,9.261,55,25
28100800,Ultimate_Base_Original,Al_Khawaneej_(10)_Agricultural_Area,1,0,0,0,0.6,4.01,0,281,281,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,685.08,0,241.9,NonCBD,18.773,55,25
28100900,Ultimate_Base_Original,Al_Khawaneej_(11)_Agricultural_Area,1,0,0,0,0.6,4.01,0,281,281,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.43,0.52,2,,646.53,0,716.08,NonCBD,16.72,55,25
28101000,Ultimate_Base_Original,Al_Khawaneej_(12)_Agricultural_Area,1,0,0,0,0.6,4.01,0,281,281,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,534.44,0,73.41,NonCBD,11.425,55,25
28101100,Ultimate_Base_Original,Al_Khawaneej_(13)_Agricultural_Area,1,0,0,0,0.6,4.01,0,281,281,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,543.07,0,77.02,NonCBD,11.797,55,25
28101200,Ultimate_Base_Original,Al_Khawaneej_(14)_Agricultural_Area,1,0,0,0,0.6,4.01,0,281,281,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.37,0.46,3,,632.2,0,243.11,NonCBD,15.987,55,25
28200100,Ultimate_Base_Original,Al_Khawaneej_(36)_Agricultural_Area,1,0,0,0,0.6,4.01,0,282,282,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,643.42,0,732.93,NonCBD,16.559,56,25
28200200,Ultimate_Base_Original,Al_Khawaneej_(37)_Agricultural_Area,1,0,0,0,0.6,4.01,0,282,282,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,607.22,0,728.12,NonCBD,14.749,56,25
28200300,Ultimate_Base_Original,Al_Khawaneej_(38)_Agricultural_Area,1,0,0,0,0.6,4.01,0,282,282,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,772.13,0,758.2,NonCBD,23.847,56,25
28200400,Ultimate_Base_Original,Al_Khawaneej_(39)_Agricultural_Area,1,0,0,0,0.6,4.01,0,282,282,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,722.7,0,312.91,NonCBD,20.892,56,25
28200500,Ultimate_Base_Original,Al_Khawaneej_(40)_Agricultural_Area,1,0,0,0,0.6,4.01,0,282,282,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.41,0.5,12,,503.56,0,191.36,NonCBD,10.143,56,25
28200600,Ultimate_Base_Original,Al_Khawaneej_(41)_Agricultural_Area,1,0,0,0,0.6,4.01,0,282,282,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.36,0.45,0,,594.06,0,61.38,NonCBD,14.116,56,25
28200700,Ultimate_Base_Original,Al_Khawaneej_(42)_Agricultural_Area,1,0,0,0,0.6,4.01,0,282,282,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.38,0.66,7,,703.3,0,387.53,NonCBD,19.785,56,25
28200800,Ultimate_Base_Original,Al_Khawaneej_(48)_Agricultural_Area,1,0,0,0,0.6,4.01,0,282,282,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.39,0.54,1,,326.53,0,19.26,NonCBD,4.265,56,25
28200900,Ultimate_Base_Original,Al_Khawaneej_(49)_Agricultural_Area,1,0,0,0,0.6,4.01,0,282,282,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.49,0.76,4,,253.3,0,80.63,NonCBD,2.566,56,25
28300100,Ultimate_Base_Original,Al_Khawaneej_(44)_Agricultural_Area,1,0,0,0,0.6,4.01,0,283,283,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.49,0.75,0,,958.67,0,25.27,NonCBD,36.762,56,25
28300200,Ultimate_Base_Original,Al_Khawaneej_(45)_Agricultural_Area,1,0,0,0,0.6,4.01,0,283,283,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.38,0.48,74,,755.91,0,160.07,NonCBD,22.856,56,25
28300300,Ultimate_Base_Original,Al_Khawaneej_(46)_Agricultural_Area,1,0,0,0,0.6,4.01,0,283,283,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.4,0.54,0,,895.42,0,61.38,NonCBD,32.071,56,25
28300400,Ultimate_Base_Original,Al_Khawaneej_(47)_Agricultural_Area,1,0,0,0,0.6,4.01,0,283,283,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.45,0.56,8,,574.6,0,84.24,NonCBD,13.207,56,25
28400100,Ultimate_Base_Original,Al_Khawaneej_(43)_Agricultural_Area,1,0,0,0,0.6,4.01,0,284,284,1,0,0,0,0.26,0,0,,1,1,1,0,0,0,0,2,0.53,0.64,28,,907.65,0,1423.74,NonCBD,32.953,56,25
30000100,Ultimate_New,The_World_(01),5,0,0,0,0.01,4.01,0,300,300,1,0,0,0,0.09,0,0,30000100,1,1,1,0,0,0,0,3,0.38,0.48,0,,4053.2,0,294.86,NonCBD,657.137,55,25
30200100,Ultimate_TIS_Aggregated,JGC_(11)_13_15,4,0,0,0,0.01,4.01,0,342,302,1,0,0,0,0.09,0,0,30200100,1,1,1,0,0,0,0,3,0.52,0.79,0,,170.69,0,129.98,NonCBD,1.165,55,25
30200200,Ultimate_TIS_Aggregated,JGC_(10)_12_14,4,0,0,0,0.01,4.01,0,342,302,1,0,0,0,0.09,0,0,,1,1,1,0,0,0,0,3,0.49,0.51,9,,394.13,0,511.49,NonCBD,6.214,55,25
30200300,Ultimate_TIS_Aggregated,JGC_(09)_9-11,4,0,0,0,0.01,4.01,0,332,302,1,0,0,0,0.09,0,0,,1,1,1,0,0,0,0,3,0.36,0.45,0,,339.28,0,3,NonCBD,4.604,55,25
31100100,Ultimate_Base_Original,Bur_Dubai_(01),1,0,0,0,0.01,4.16,2,311,311,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.255,0.19,12,,232.8,0,913.45,CBD,2.168,55,25
31100200,Ultimate_Base_Original,Bur_Dubai_(04),1,0,0,0,0.01,4.16,2,312,311,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.2,0.24,1563,,153.32,0,1092.78,CBD,0.94,55,25
31200100,Ultimate_Base_Original,Bur_Dubai_(02),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.21,0.26,183,,159.93,0,1674.06,CBD,1.023,55,25
31200200,Ultimate_Base_Original,Bur_Dubai_(03),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.195,0.25,15,,99.16,0,133.59,CBD,0.393,55,25
31200300,Ultimate_Base_Original,Bur_Dubai_(05),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.215,0.26,66,,88.12,0,726.91,CBD,0.311,55,25
31200400,Ultimate_Base_Original,Bur_Dubai_(06),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.22,0.25,56,,100.89,0,837.63,CBD,0.407,55,25
31200500,Ultimate_Base_Original,Bur_Dubai_(07),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.22,0.22,233,,141.46,0,2553.82,CBD,0.8,55,25
31200600,Ultimate_Base_Original,Bur_Dubai_(08),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.215,0.26,156,,124.79,0,1511.59,CBD,0.623,55,25
31200700,Ultimate_Base_Original,Bur_Dubai_(09),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.205,0.26,207,,140.9,0,1974.94,CBD,0.794,55,25
31200800,Ultimate_Base_Original,Bur_Dubai_(10),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.2,0.25,237,,122.88,0,1594.63,CBD,0.604,55,25
31200900,Ultimate_Base_Original,Bur_Dubai_(11),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.195,0.25,289,,117.5,0,1905.14,CBD,0.552,55,25
31201000,Ultimate_Base_Original,Bur_Dubai_(12),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.245,0.26,44,,162,0,1562.14,CBD,1.05,55,25
31201100,Ultimate_Base_Original,Bur_Dubai_(13),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.195,0.24,134,,80.47,0,828.01,CBD,0.259,55,25
31201200,Ultimate_Base_Original,Bur_Dubai_(14),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.21,0.28,35,,98.63,0,417.61,CBD,0.389,55,25
31201300,Ultimate_Base_Original,Bur_Dubai_(15),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.21,0.27,48,,84.88,0,487.42,CBD,0.288,55,25
31201400,Ultimate_Base_Original,Bur_Dubai_(16),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.205,0.25,566,,153.73,0,2711.48,CBD,0.945,55,25
31201500,Ultimate_Base_Original,Bur_Dubai_(17),1,0,0,0,0.01,4.16,2,312,312,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,3,0.215,0.26,74,,83.11,0,771.44,CBD,0.276,55,25
31300100,Ultimate_Base_Original,Bur_Dubai_(29),1,0,0,0,0.01,4.16,2,313,313,1,0,0,0,0.09,0,0,,0.6,1,1,0,2,6,0,3,0.215,0.25,64,,201.54,0,558.86,CBD,1.625,55,25
31300200,Ultimate_Base_Original,Bur_Dubai_(30),1,0,0,0,0.01,4.16,2,313,313,1,0,0,0,0.09,0,0,,0.6,1,1,0,2,6,0,3,0.245,0.28,21,,179.35,0,787.38,CBD,1.287,55,25
31300300,Ultimate_Base_Original,Bur_Dubai_(31),1,0,0,0,0.01,4.16,2,313,313,1,0,0,0,0.09,0,0,,0.6,1,1,0,2,6,0,3,0.215,0.25,47,,186.6,0,312.24,CBD,1.393,55,25
31300400,Ultimate_Base_Original,Bur_Dubai_(32),1,0,0,0,0.01,4.16,2,313,313,1,0,0,0,0.09,0,0,,0.6,1,1,0,2,6,0,3,0.245,0.24,16,,110.37,0,88.24,CBD,0.487,55,25
