TAZ No., Sector , Community ,DP_DayTimePopulation,DP_POPULATION,DP_TOURIST,DP_ExT_POPULATION,DP_PopExcl.Lab,DP_Total_Emp,DP_Work_M,DP_Work_L,DP_Work_O,DP_BUSINESS,DP_MALL,DP_SHOPPING,DP_PERSONALB,DP_VISITING,DP_OTHERS,DP_ESCORT,DP_PRIMARYS,DP_SECONDS,DP_UNIVERSITY,DP_TOURPOI,DP_01Local_male,DP_02Local_female,DP_03Exp_m_CA_HI,DP_04Exp_m_CA_MI,DP_05Exp_m_CA_LI,DP_06Exp_m_NCA_MI,DP_07Exp_m_NCA_LI,DP_08Exp_f_CA_HI,DP_09Exp_f_CA_MI,DP_10Exp_f_CA_LI,DP_11Exp_f_NCA_MI,DP_12Exp_f_NCA_LI,DP_13Local_P1,DP_15Expat_P1,DP_14Local_P2,DP_16Expat_P2,DP_17Students,DP_18Retired,DP_19LabC_CA,DP_20LabC_NCA,DP_21LabO_CA,DP_22LabO_NCA,DP_23VISITORS_TOURISTS,DP_24VISITORS_ BUSINESS, DC_70COMMCARWP , DC_71SPGENCOMCAR , DC_72JFZ , DC_JFZ , NUMPERSONS(RB) , NUMPERSONS(RT) , NUMPERSONS(VB) , NUMPERSONS(VT) , Airport Zone , AttrAirport_AM , AttrAirport_LT , AttrAirport_PM , DE_50EXTCOM_SHARJAH , DE_51EXTCOM_ABUDHABI , DE_52EXTCOM_OTHEREMIRATES , DE_53EXTREST_SHARJAH , DE_54EXTREST_ABUDHABI , DE_55EXTREST_OTHEREMIRATES , DE_56Ext_LowIncComm_Car , DE_57Ext_LowIncComm_NoCar , ORIGINTRAFFICCORRECTION , CALIFACTOREXTWORKPLACES , ShareWorkplaceTyp1 , ShareWorkplacesAM , ZoneParkType , CarParkCostPerHour 
91100200,9,911, - , - , - , - , - , 61 , 54 , - , 7 , 54 , - , - , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 54 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.81 , 0.52 , NonCBD , - 
91100300,9,911, - , - , - , - , - , 12 , 10 , - , 2 , 10 , - , - , 1 , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 10 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.46 , 0.51 , NonCBD , - 
91100400,9,911, - , - , - , - , - ," 6,958 "," 3,299 "," 1,896 "," 1,763 "," 3,299 "," 16,797 "," 1,385 ", 329 , - ," 1,421 ", - , - , - , - ," 3,400 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 3,299 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.59 , 0.38 , NonCBD , - 
91200100,9,912, - , - , - , - , - , 380 , 306 , - , 75 , 306 , - , - , 31 , - , 122 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 306 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.53 , 0.52 , NonCBD , - 
91300100,9,913, - , - , - , - , - , 35 , 26 , - , 8 , 26 , - , 18 , 2 , - , 18 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 26 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.60 , 0.41 , NonCBD , - 
91300200,9,913," 2,333 "," 2,311 ", 22 , - ," 2,311 ", 696 , 164 , 515 , 17 , 164 , - , 7 , 18 ," 2,311 ", 7 , - , - , - , - , - , - , - , 231 , 640 , 262 , 281 , 885 , - , - , - , - , - , - , - , - , - , - , 12 , - , - , - , - , 19 , 3 , 164 , - , - , - , 5 , 27 , 1 , 3 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.52 , 0.39 , NonCBD , - 
91300300,9,913, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
91400100,9,914, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , - , - , NonCBD , - 
91500100,9,915, - , - , - , - , - , 89 , 75 , - , 14 , 75 , - , 3 , 6 , - , 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 75 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.74 , 0.50 , NonCBD , - 
91600100,9,916, - , - , - , - , - ," 32,995 ", - ," 32,995 ", - , - , - , - , (504), - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.45 , 0.36 , NonCBD , - 
91600200,9,916, - , - , - , - , - , 261 , 53 , 208 , - , 53 , - , - , 3 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 53 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.45 , 0.36 , NonCBD , - 
91700100,9,917, 87 , 86 , 1 , - , 86 ," 2,014 "," 1,743 ", 69 , 202 ," 1,743 ", - , 9 , 170 , 86 , 198 , - , - , - , - , - , 8 , 8 , 4 , 12 , 5 , 5 , 16 , 2 , 3 , 1 , 3 , 4 , 2 , 4 , 2 , 2 , 4 , 1 , - , - , - , - , 1 , - ," 1,743 ", - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0.25 , 0.12 , 0.61 , 0.47 , NonCBD , - 
92100100,9,921, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , - , - , NonCBD , - 
92100200,9,921, - , - , - , - , - ," 2,065 ", 404 ," 1,661 ", - , 404 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 404 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.45 , 0.37 , NonCBD , - 
92100300,9,921, - , - , - , - , - ," 1,941 ", 320 ," 1,621 ", - , 320 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 320 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.45 , 0.36 , NonCBD , - 
92100400,9,921, - , - , - , - , - ," 6,735 "," 1,509 "," 5,226 ", - ," 1,509 ", - , - , 26 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,509 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.45 , 0.36 , NonCBD , - 
92100500,9,921, - , - , - , - , - ," 8,282 "," 1,877 "," 6,401 ", 4 ," 1,877 ", - , 1 , 35 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,877 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.45 , 0.37 , NonCBD , - 
92100600,9,921, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92100700,9,921, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92100800,9,921, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , - , - , NonCBD , - 
92100900,9,921, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , - , - , NonCBD , - 
92200100,9,922, 7 , 7 , - , - , - ," 4,988 "," 2,169 "," 2,116 ", 703 ," 2,169 ", - , - , 217 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0 , 4 , 0 , 3 , - , - ," 2,169 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.62 , 0.54 , NonCBD , - 
92200200,9,922, 35 , 35 , - , - , 35 ," 3,839 "," 1,447 "," 2,177 ", 215 ," 1,447 ", - , - , 113 , 35 , 101 , - , - , - , - , - , 3 , 3 , 2 , 5 , 2 , 2 , 6 , 1 , 1 , 0 , 1 , 2 , 1 , 2 , 1 , 1 , 2 , 0 , - , - , - , - , - , - ," 1,447 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.58 , 0.49 , NonCBD , - 
92200300,9,922, - , - , - , - , - , 66 , 32 , - , 34 , 32 , - , 17 , 3 , - , 17 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 32 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.60 , 0.36 , NonCBD , - 
92200400,9,922, 176 , 175 , 1 , - , 175 ," 2,577 "," 1,049 "," 1,154 ", 373 ," 1,049 ", - , 150 , 105 , 175 , 209 , - , - , - , - , - , 16 , 17 , 9 , 24 , 10 , 11 , 33 , 4 , 6 , 2 , 6 , 9 , 4 , 8 , 3 , 4 , 8 , 1 , - , - , - , - , 1 , - ," 1,049 ", - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.56 , 0.43 , NonCBD , - 
92200500,9,922, - , - , - , - , - , 325 , 290 , - , 35 , 290 , - , - , 29 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 290 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.81 , 0.52 , NonCBD , - 
92200600,9,922, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92200700,9,922, - , - , - , - , - ," 3,276 ", 655 ," 2,621 ", - , 655 , - , - , 65 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 655 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.45 , 0.36 , NonCBD , - 
92300100,9,923, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92300200,9,923, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92300300,9,923, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92300400,9,923, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92300500,9,923, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92300600,9,923, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92300700,9,923, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92400100,9,924, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , - , - , NonCBD , - 
92400200,9,924, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92400300,9,924, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92400400,9,924, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92400500,9,924, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92400600,9,924, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92400700,9,924, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
92500100,9,925, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , - , - , NonCBD , - 
92500200,9,925, 136 , 136 , - , - , - , 6 , 5 , - , 1 , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 4 , 81 , 2 , 49 , - , - , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.81 , 0.52 , NonCBD , - 
93100100,9,931," 3,285 "," 3,277 ", 8 , - , 924 ," 1,844 "," 1,074 ", 653 , 118 ," 1,074 ", - , 30 , 59 , 924 , 33 , 247 , 111 , 136 , - , - , 98 , 103 , 40 , 110 , 45 , 48 , 153 , 25 , 35 , 10 , 33 , 54 , 25 , 47 , 21 , 23 , 47 , 7 , 88 ," 1,714 ", 13 , 538 , 7 , 1 ," 1,074 ", - , - , - , 2 , 11 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 0.25 , 0.12 , 0.70 , 0.46 , NonCBD , - 
93100200,9,931, - , - , - , - , - , 28 , 23 , - , 5 , 23 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 23 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0.50 , 0.12 , 0.81 , 0.52 , NonCBD , - 
93100300,9,931, - , - , - , - , - , 566 , 509 , - , 57 , 509 , - , - , 45 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 509 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0.50 , 0.12 , 0.81 , 0.52 , NonCBD , - 
94100100,9,941, - , - , - , - , - , 16 , 13 , - , 2 , 13 , - , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 13 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0.50 , 0.12 , 0.75 , 0.47 , NonCBD , - 
94100200,9,941, 87 , 86 , 1 , - , 86 , 259 , 247 , - , 12 , 247 , - , - , 20 , 86 , 3 , - , - , - , - , - , 8 , 8 , 4 , 12 , 5 , 5 , 16 , 2 , 3 , 1 , 3 , 4 , 2 , 4 , 2 , 2 , 4 , 1 , - , - , - , - , 1 , - , 247 , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0.50 , 0.12 , 0.53 , 0.41 , NonCBD , - 
94500100,9,945, 534 , 529 , 5 , - , 529 , 104 , 100 , - , 4 , 100 , - , - , 8 , 529 , - , - , - , - , - , - , 48 , 50 , 26 , 73 , 30 , 32 , 101 , 12 , 17 , 5 , 16 , 26 , 12 , 28 , 10 , 14 , 25 , 4 , - , - , - , - , 4 , 1 , 100 , - , - , - , 1 , 6 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 0.50 , 0.12 , 0.60 , 0.43 , NonCBD , - 
94500200,9,945, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0.50 , 0.12 , - , - , NonCBD , - 
94500300,9,945, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
95100100,9,951, 621 , 621 , - , - , - ," 2,675 "," 2,165 ", - , 510 ," 2,165 ", - , - , 191 , - , 813 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 17 , 403 , 11 , 190 , - , - ," 2,165 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0.50 , 0.12 , 0.54 , 0.52 , NonCBD , - 
95100200,9,951, - , - , - , - , - ," 1,805 "," 1,484 ", - , 321 ," 1,484 ", - , - , 133 , - , 485 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,484 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0.50 , 0.12 , 0.57 , 0.52 , NonCBD , - 
95100300,9,951, - , - , - , - , - , 37 , 28 , - , 10 , 28 , - , 2 , 2 , - , 7 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 28 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0.50 , 0.12 , 0.54 , 0.46 , NonCBD , - 
95600100,9,956, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0.50 , 0.12 , - , - , NonCBD , - 
95600200,9,956, - , - , - , - , - , 30 , 26 , - , 4 , 26 , - , - , 3 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 26 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0.50 , 0.12 , 0.81 , 0.52 , NonCBD , - 
96100100,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 0.50 , 0.12 , - , - , NonCBD , - 
96100200,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
96100300,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , - , - , NonCBD , - 
96100400,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
96100500,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
96100600,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
96100700,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , - , - , NonCBD , - 
96100800,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
96100900,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
96101000,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
96101100,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
96101200,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
96101300,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
96101400,9,961, - , - , - , - , - , 23 , 20 , - , 2 , 20 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 20 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.81 , 0.52 , NonCBD , - 
96101500,9,961, 120 , 120 , - , - , - , 66 , 59 , - , 7 , 59 , - , - , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 4 , 82 , 1 , 33 , - , - , 59 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , 0.81 , 0.52 , NonCBD , - 
96101600,9,961, 310 , 310 , - , - , 8 , - , - , - , - , - , - , - , - , 8 , - , - , - , - , - , - , - , - , 1 , 2 , 1 , 1 , 3 , - , - , - , - , - , - , - , - , - , - , 0 , 10 , 207 , 3 , 82 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.12 , - , - , NonCBD , - 
96101700,9,961, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
